PA Certification #,Total NPC MW DC,Total NPC MW AC,Fuel Types at Facility,County,State,Zip,Year
PA-4049187-SUN-I,0.0792,0.06,SUN,Lancaster,PA,17543,2024
PA-4049188-SUN-I,0.0096,0.00912,SUN,Tioga,PA,16901,2024
PA-4049189-SUN-I,0.0048,0.00456,SUN,Huntingdon,PA,17264,2024
PA-4049190-SUN-I,0.020655,0.017799,SUN,Schuylkill,PA,17972,2024
PA-4049191-SUN-I,0.00943,0.0076,SUN,Butler,PA,16063,2024
PA-4049192-SUN-I,0.011745,0.010121,SUN,Allegheny,PA,15209,2024
PA-4049193-SUN-I,0.006885,0.006,SUN,Lehigh,PA,18104,2024
PA-4049194-SUN-I,0.00884,0.00624,SUN,Bucks,PA,19056,2024
PA-4049195-SUN-I,0.00711,0.005,SUN,Dauphin,PA,17057,2024
PA-4049196-SUN-I,0.00845,0.00624,SUN,Lancaster,PA,17552,2024
PA-4049197-SUN-I,0.009315,0.0076,SUN,Dauphin,PA,17109,2024
PA-4049198-SUN-I,0.04352,0.03264,SUN,Chester,PA,19380,2024
PA-4049199-SUN-I,0.021775,0.01608,SUN,Lebanon,PA,17046,2024
PA-4049200-SUN-I,0.0168,0.01218,SUN,Lehigh,PA,18049,2024
PA-4049201-SUN-I,0.0092,0.0069,SUN,Berks,PA,19559,2024
PA-4049202-SUN-I,1.36108,0.96,SUN,Lancaster,PA,17545,2024
PA-4049203-SUN-I,0.004455,0.005,SUN,Beaver,PA,15074,2024
PA-4049204-SUN-I,0.011455,0.01,SUN,Berks,PA,19506,2024
PA-4049205-SUN-I,0.02916,0.0214,SUN,Chester,PA,19363,2024
PA-4049206-SUN-I,0.005265,0.005,SUN,Allegheny,PA,15122,2024
PA-4049207-SUN-I,0.021465,0.016,SUN,Northumberland,PA,17801,2024
PA-4049208-SUN-I,0.00405,0.0038,SUN,Philadelphia,PA,19136,2024
PA-4049209-SUN-I,0.0082,0.0076,SUN,Bucks,PA,19020,2024
PA-4049210-SUN-I,0.005265,0.005,SUN,Berks,PA,19609,2024
PA-4049211-SUN-I,0.01377,0.01,SUN,Lancaster,PA,17560,2024
PA-4049212-SUN-I,0.00648,0.005,SUN,Allegheny,PA,15223,2024
PA-4049213-SUN-I,0.005265,0.005,SUN,Allegheny,PA,15216,2024
PA-4049214-SUN-I,0.014175,0.0114,SUN,Lebanon,PA,17067,2024
PA-4049215-SUN-I,0.005265,0.005,SUN,York,PA,17356,2024
PA-4049216-SUN-I,0.009315,0.0076,SUN,Adams,PA,17325,2024
PA-4049217-SUN-I,0.006075,0.005,SUN,York,PA,17365,2024
PA-4049218-SUN-I,0.00395,0.0038,SUN,York,PA,17331,2024
PA-4049219-SUN-I,0.006,0.00435,SUN,Montgomery,PA,19464,2024
PA-4049220-SUN-I,0.002835,0.003,SUN,Beaver,PA,15005,2024
PA-4049221-SUN-I,0.019035,0.0136,SUN,Allegheny,PA,15090,2024
PA-4049222-SUN-I,0.00555,0.0038,SUN,Bucks,PA,19047,2024
PA-4049223-SUN-I,0.00574,0.006,SUN,Philadelphia,PA,19143,2024
PA-4049224-SUN-I,0.0132,0.0099,SUN,Allegheny,PA,15235,2024
PA-4049225-SUN-I,0.0084,0.006,SUN,Monroe,PA,18334,2024
PA-4049226-SUN-I,0.0041,0.0038,SUN,Philadelphia,PA,19116,2024
PA-4049227-SUN-I,0.005265,0.0038,SUN,Northampton,PA,18015,2024
PA-4049228-SUN-I,0.009875,0.01,SUN,York,PA,17362,2024
PA-4049229-SUN-I,0.01804,0.01276,SUN,Mercer,PA,16125,2024
PA-4049230-SUN-I,0.019525,0.016225,SUN,Bucks,PA,18944,2024
PA-4049231-SUN-I,0.007695,0.006,SUN,Schuylkill,PA,18252,2024
PA-4049131-SUN-I,0.010125,0.0076,SUN,Beaver,PA,15001,2024
PA-4049132-SUN-I,0.006075,0.00435,SUN,York,PA,17331,2024
PA-4049133-SUN-I,0.010125,0.0076,SUN,York,PA,17363,2024
PA-4049134-SUN-I,0.01134,0.01,SUN,Bucks,PA,19067,2024
PA-4049135-SUN-I,0.010935,0.01,SUN,Allegheny,PA,15143,2024
PA-4049136-SUN-I,0.00486,0.0038,SUN,Allegheny,PA,15090,2024
PA-4049137-SUN-I,0.010125,0.0076,SUN,Allegheny,PA,15101,2024
PA-4049138-SUN-I,0.007695,0.006,SUN,Lebanon,PA,17073,2024
PA-4049139-SUN-I,0.02349,0.01682,SUN,Montgomery,PA,18054,2024
PA-4049140-SUN-I,0.018565,0.015,SUN,Lycoming,PA,17728,2024
PA-4049141-SUN-I,0.012555,0.01,SUN,Lehigh,PA,18069,2024
PA-4049142-SUN-I,0.00972,0.0076,SUN,Lancaster,PA,17601,2024
PA-4049143-SUN-I,0.01944,0.0144,SUN,Beaver,PA,15005,2024
PA-4049144-SUN-I,0.00243,0.003,SUN,Berks,PA,19606,2024
PA-4049145-SUN-I,0.046,0.0346,SUN,York,PA,17363,2024
PA-4049146-SUN-I,0.011745,0.01,SUN,Berks,PA,19510,2024
PA-4049147-SUN-I,0.00476,0.0038,SUN,Allegheny,PA,15106,2024
PA-4049148-SUN-I,0.01863,0.015,SUN,Bucks,PA,18954,2024
PA-4049149-SUN-I,0.016605,0.013,SUN,Schuylkill,PA,17963,2024
PA-4049150-SUN-I,0.01701,0.0136,SUN,Lancaster,PA,17529,2024
PA-4049151-SUN-I,0.01156,0.00986,SUN,Schuylkill,PA,17941,2024
PA-4049152-SUN-I,0.01134,0.01,SUN,Juniata,PA,17059,2024
PA-4049153-SUN-I,0.00567,0.00406,SUN,Allegheny,PA,15146,2024
PA-4049154-SUN-I,0.010125,0.0076,SUN,Lancaster,PA,17584,2024
PA-4049155-SUN-I,0.006885,0.006,SUN,York,PA,17349,2024
PA-4049156-SUN-I,0.01458,0.0114,SUN,Bucks,PA,19021,2024
PA-4049157-SUN-I,0.004455,0.0038,SUN,Berks,PA,19601,2024
PA-4049158-SUN-I,0.016605,0.0114,SUN,Lancaster,PA,17584,2024
PA-4049159-SUN-I,0.00648,0.005,SUN,Beaver,PA,15001,2024
PA-4049160-SUN-I,0.008505,0.0076,SUN,Cumberland,PA,17093,2024
PA-4049046-SUN-I,0.011455,0.01,SUN,Cumberland,PA,17055,2024
PA-4049047-SUN-I,0.0074,0.006,SUN,Lancaster,PA,17601,2024
PA-4049048-SUN-I,0.00462,0.00348,SUN,Luzerne,PA,18201,2024
PA-4049049-SUN-I,0.02106,0.01508,SUN,Delaware,PA,19010,2024
PA-4049050-SUN-I,0.01056,0.009216,SUN,Lehigh,PA,18011,2024
PA-4049051-SUN-I,0.00518,0.0038,SUN,Philadelphia,PA,19124,2024
PA-4049052-SUN-I,0.011745,0.01,SUN,Franklin,PA,17225,2024
PA-4049053-SUN-I,0.006205,0.00493,SUN,Delaware,PA,19083,2024
PA-4049054-SUN-I,0.0064,0.00464,SUN,Bucks,PA,19067,2024
PA-4049055-SUN-I,0.0162,0.012,SUN,Chester,PA,19341,2024
PA-4049056-SUN-I,0.0105,0.0087,SUN,Lehigh,PA,18109,2024
PA-4049057-SUN-I,0.0072,0.006,SUN,Northumberland,PA,17834,2024
PA-4049058-SUN-I,0.004455,0.0038,SUN,Lehigh,PA,18103,2024
PA-4049059-SUN-I,0.01008,0.0076,SUN,Franklin,PA,17202,2024
PA-4049060-SUN-I,0.01025,0.0076,SUN,Allegheny,PA,15237,2024
PA-4049061-SUN-I,0.0081,0.006,SUN,Dauphin,PA,17110,2024
PA-4049062-SUN-I,0.012,0.0114,SUN,Bedford,PA,15535,2024
PA-4049063-SUN-I,0.00891,0.0076,SUN,Allegheny,PA,15102,2024
PA-4049064-SUN-I,0.013365,0.01,SUN,Lancaster,PA,17545,2024
PA-4049065-SUN-I,0.01134,0.01,SUN,Lehigh,PA,18104,2024
PA-4049066-SUN-I,0.002835,0.003,SUN,Northampton,PA,18017,2024
PA-4049067-SUN-I,0.005265,0.005,SUN,Allegheny,PA,15143,2024
PA-4049068-SUN-I,0.00648,0.005,SUN,Northampton,PA,18017,2024
PA-4049069-SUN-I,0.00891,0.0076,SUN,Lancaster,PA,17578,2024
PA-4049070-SUN-I,0.010125,0.0076,SUN,Lebanon,PA,17067,2024
PA-4049071-SUN-I,0.009315,0.0076,SUN,Lebanon,PA,17078,2024
PA-4049072-SUN-I,0.009315,0.0076,SUN,Beaver,PA,15009,2024
PA-4049073-SUN-I,0.010125,0.0076,SUN,Lehigh,PA,18032,2024
PA-4049074-SUN-I,0.0248,0.02,SUN,Bucks,PA,19056,2024
PA-4049075-SUN-I,0.010125,0.0076,SUN,Northampton,PA,18017,2024
PA-4049076-SUN-I,0.010125,0.0068,SUN,Chester,PA,19465,2024
PA-4049077-SUN-I,0.009315,0.00667,SUN,Perry,PA,17053,2024
PA-4049078-SUN-I,0.006885,0.006,SUN,Allegheny,PA,15101,2024
PA-4049079-SUN-I,0.01539,0.0114,SUN,Union,PA,17889,2024
PA-4049080-SUN-I,0.006885,0.006,SUN,Lebanon,PA,17026,2024
PA-4049081-SUN-I,0.012,0.00944,SUN,Delaware,PA,19083,2024
PA-4049082-SUN-I,0.0264,0.019,SUN,Susquehanna,PA,18801,2024
PA-4049083-SUN-I,0.009085,0.00667,SUN,Chester,PA,19320,2024
PA-4049084-SUN-I,0.0128,0.01,SUN,Schuylkill,PA,17901,2024
PA-4049085-SUN-I,0.009315,0.0076,SUN,Cambria,PA,15904,2024
PA-4049086-SUN-I,0.0188,0.0152,SUN,Berks,PA,19530,2024
PA-4049087-SUN-I,0.006075,0.00435,SUN,Delaware,PA,19022,2024
PA-4049088-SUN-I,0.01215,0.01,SUN,Northampton,PA,18017,2024
PA-4049089-SUN-I,0.01377,0.0114,SUN,Dauphin,PA,17109,2024
PA-4049090-SUN-I,0.022275,0.0174,SUN,Lancaster,PA,17555,2024
PA-4049091-SUN-I,0.009315,0.0076,SUN,Northumberland,PA,17851,2024
PA-4049092-SUN-I,0.005265,0.005,SUN,Adams,PA,17372,2024
PA-4049093-SUN-I,0.01296,0.01,SUN,Mifflin,PA,17063,2024
PA-4049094-SUN-I,0.0078,0.006,SUN,Lancaster,PA,17554,2024
PA-4049095-SUN-I,0.010125,0.0076,SUN,Allegheny,PA,15116,2024
PA-4049096-SUN-I,0.01701,0.0136,SUN,Cumberland,PA,17015,2024
PA-4049097-SUN-I,0.01134,0.01,SUN,York,PA,17319,2024
PA-4049098-SUN-I,0.00891,0.0076,SUN,Lehigh,PA,18036,2024
PA-4049099-SUN-I,0.003645,0.00261,SUN,Lehigh,PA,18102,2024
PA-4049100-SUN-I,0.00729,0.006,SUN,Northampton,PA,18064,2024
PA-4049101-SUN-I,0.0081,0.006,SUN,Berks,PA,19504,2024
PA-4049102-SUN-I,0.008,0.006,SUN,Cumberland,PA,17011,2024
PA-4049103-SUN-I,0.00405,0.003,SUN,Lancaster,PA,17552,2024
PA-4049104-SUN-I,0.0081,0.006,SUN,Beaver,PA,15010,2024
PA-4049105-SUN-I,0.00648,0.00464,SUN,Lehigh,PA,18069,2024
PA-4049106-SUN-I,0.01215,0.01,SUN,Lancaster,PA,17022,2024
PA-4049107-SUN-I,0.008505,0.0076,SUN,Perry,PA,17047,2024
PA-4049108-SUN-I,0.006075,0.005,SUN,Beaver,PA,15010,2024
PA-4049109-SUN-I,0.01386,0.01,SUN,Chester,PA,19520,2024
PA-4049110-SUN-I,0.00324,0.003,SUN,Montgomery,PA,19003,2024
PA-4049111-SUN-I,0.00648,0.005,SUN,Lehigh,PA,18106,2024
PA-4049112-SUN-I,0.00567,0.005,SUN,Allegheny,PA,15045,2024
PA-4049113-SUN-I,0.0108,0.00783,SUN,Schuylkill,PA,17960,2024
PA-4049114-SUN-I,0.00444,0.0038,SUN,Philadelphia,PA,19118,2024
PA-4049115-SUN-I,0.012555,0.01,SUN,Schuylkill,PA,17963,2024
PA-4049116-SUN-I,0.0076,0.005,SUN,Chester,PA,19382,2024
PA-4049117-SUN-I,0.017415,0.013,SUN,Cumberland,PA,17025,2024
PA-4049118-SUN-I,0.00864,0.006282,SUN,Delaware,PA,19083,2024
PA-4049119-SUN-I,0.00729,0.006,SUN,Cumberland,PA,17025,2024
PA-4049120-SUN-I,0.00729,0.006,SUN,York,PA,17363,2024
PA-4049121-SUN-I,0.007695,0.006,SUN,Northampton,PA,18020,2024
PA-4049122-SUN-I,0.00729,0.006,SUN,Butler,PA,16046,2024
PA-4049123-SUN-I,0.014,0.01155,SUN,Susquehanna,PA,18470,2024
PA-4049124-SUN-I,0.007695,0.00551,SUN,Delaware,PA,19074,2024
PA-4049125-SUN-I,0.017775,0.0152,SUN,York,PA,17019,2024
PA-4049126-SUN-I,0.00891,0.0076,SUN,Adams,PA,17316,2024
PA-4049127-SUN-I,0.003645,0.003,SUN,Philadelphia,PA,19148,2024
PA-4049128-SUN-I,0.0128,0.00928,SUN,Bucks,PA,18914,2024
PA-4049129-SUN-I,0.003645,0.00261,SUN,Lackawanna,PA,18518,2024
PA-4049130-SUN-I,0.015405,0.0152,SUN,Berks,PA,19567,2024
PA-4048978-SUN-I,0.008,0.006,SUN,Chester,PA,19365,2024
PA-4048979-SUN-I,0.0048,0.0038,SUN,Philadelphia,PA,19154,2024
PA-4048980-SUN-I,0.00891,0.0076,SUN,Allegheny,PA,15147,2024
PA-4048981-SUN-I,0.03483,0.02795,SUN,Chester,PA,19320,2024
PA-4048982-SUN-I,0.009315,0.0076,SUN,Northampton,PA,18015,2024
PA-4048983-SUN-I,0.00486,0.0038,SUN,Northampton,PA,18018,2024
PA-4048984-SUN-I,0.009315,0.0076,SUN,Schuylkill,PA,17901,2024
PA-4048985-SUN-I,0.00729,0.006,SUN,Snyder,PA,17864,2024
PA-4048986-SUN-I,0.01377,0.0114,SUN,Berks,PA,19611,2024
PA-4048987-SUN-I,0.026145,0.02,SUN,Berks,PA,19540,2024
PA-4048988-SUN-I,0.00729,0.006,SUN,York,PA,17331,2024
PA-4048989-SUN-I,0.004,0.0038,SUN,York,PA,17315,2024
PA-4048990-SUN-I,0.01377,0.0114,SUN,Cumberland,PA,17025,2024
PA-4048991-SUN-I,0.00912,0.006,SUN,Lehigh,PA,18106,2024
PA-4048992-SUN-I,0.0052,0.0038,SUN,Adams,PA,17304,2024
PA-4048993-SUN-I,0.007695,0.006,SUN,Dauphin,PA,17111,2024
PA-4048994-SUN-I,0.0104,0.00754,SUN,Chester,PA,19475,2024
PA-4048995-SUN-I,0.011745,0.01,SUN,Dauphin,PA,17110,2024
PA-4048996-SUN-I,0.006075,0.005,SUN,Beaver,PA,15010,2024
PA-4048997-SUN-I,0.03465,0.026,SUN,Wayne,PA,18443,2024
PA-4048998-SUN-I,0.011694,0.012,SUN,Montgomery,PA,19446,2024
PA-4048999-SUN-I,0.0032,0.0038,SUN,Philadelphia,PA,19145,2024
PA-4049000-SUN-I,0.00648,0.00464,SUN,Montgomery,PA,18073,2024
PA-4049001-SUN-I,0.01701,0.01218,SUN,Lancaster,PA,17569,2024
PA-4049002-SUN-I,0.008,0.0058,SUN,Montgomery,PA,19038,2024
PA-4049003-SUN-I,0.02,0.02,SUN,Dauphin,PA,17110,2024
PA-4049004-SUN-I,0.0034,0.0038,SUN,Northumberland,PA,17801,2024
PA-4049005-SUN-I,0.0112,0.01064,SUN,Luzerne,PA,18612,2024
PA-4049006-SUN-I,0.0048,0.0038,SUN,Carbon,PA,18232,2024
PA-4049007-SUN-I,0.0056,0.0038,SUN,York,PA,17402,2024
PA-4049008-SUN-I,0.01095,0.00885,SUN,Berks,PA,19611,2024
PA-4049009-SUN-I,0.007695,0.006,SUN,Allegheny,PA,15044,2024
PA-4049010-SUN-I,0.01584,0.01408,SUN,Bucks,PA,18933,2024
PA-4049011-SUN-I,0.0116,0.01,SUN,Northumberland,PA,17777,2024
PA-4049012-SUN-I,0.00648,0.005,SUN,Lycoming,PA,17756,2024
PA-4049013-SUN-I,0.0056,0.006,SUN,Philadelphia,PA,19138,2024
PA-4049014-SUN-I,0.00882,0.007329,SUN,Philadelphia,PA,19118,2024
PA-4049015-SUN-I,0.00672,0.005584,SUN,Bucks,PA,18914,2024
PA-4049016-SUN-I,0.00567,0.006,SUN,Northampton,PA,18064,2024
PA-4049017-SUN-I,0.006,0.005,SUN,Philadelphia,PA,19124,2024
PA-4049018-SUN-I,0.0076,0.005,SUN,Montgomery,PA,19072,2024
PA-4049019-SUN-I,0.00486,0.0038,SUN,Berks,PA,19607,2024
PA-4049020-SUN-I,0.00588,0.00441,SUN,Beaver,PA,15003,2024
PA-4049021-SUN-I,0.007695,0.0057,SUN,Somerset,PA,15928,2024
PA-4049022-SUN-I,0.01665,0.01305,SUN,Schuylkill,PA,17972,2024
PA-4049023-SUN-I,0.0082,0.006,SUN,Allegheny,PA,15207,2024
PA-4049024-SUN-I,0.0204,0.0153,SUN,Chester,PA,19330,2024
PA-4049025-SUN-I,0.01377,0.0114,SUN,Lehigh,PA,18031,2024
PA-4049026-SUN-I,0.00648,0.005,SUN,Cumberland,PA,17013,2024
PA-4049027-SUN-I,0.00324,0.003,SUN,Schuylkill,PA,17963,2024
PA-4049028-SUN-I,0.00648,0.005,SUN,Lehigh,PA,18011,2024
PA-4049029-SUN-I,0.005265,0.005,SUN,Berks,PA,19510,2024
PA-4049030-SUN-I,0.010125,0.0076,SUN,Berks,PA,19605,2024
PA-4049031-SUN-I,0.004,0.0038,SUN,Philadelphia,PA,19150,2024
PA-4049032-SUN-I,0.004,0.0038,SUN,Philadelphia,PA,19131,2024
PA-4049033-SUN-I,0.018615,0.015,SUN,Bucks,PA,19020,2024
PA-4049034-SUN-I,0.008295,0.0076,SUN,Adams,PA,17316,2024
PA-4049035-SUN-I,0.0033,0.003,SUN,Franklin,PA,17202,2024
PA-4049036-SUN-I,0.01775,0.012,SUN,Lehigh,PA,18078,2024
PA-4049037-SUN-I,0.01136,0.00768,SUN,Lehigh,PA,18087,2024
PA-4049038-SUN-I,0.007695,0.006,SUN,Chester,PA,19465,2024
PA-4049039-SUN-I,0.011715,0.00792,SUN,Lehigh,PA,18092,2024
PA-4049040-SUN-I,0.01053,0.009074,SUN,Berks,PA,19507,2024
PA-4049041-SUN-I,0.0123,0.0087,SUN,Northumberland,PA,17801,2024
PA-4049042-SUN-I,0.01343,0.01,SUN,Berks,PA,19610,2024
PA-4049043-SUN-I,0.01027,0.0076,SUN,Northampton,PA,18040,2024
PA-4049044-SUN-I,0.00632,0.005,SUN,Northampton,PA,18020,2024
PA-4049045-SUN-I,0.005925,0.005,SUN,Perry,PA,17068,2024
PA-4025377-SUN-I,0.01224,0.01088,SUN,Lehigh,PA,18062,2024
PA-4048869-SUN-I,0.012425,0.01015,SUN,Bucks,PA,19047,2024
PA-4048870-SUN-I,0.014985,0.0114,SUN,Lebanon,PA,17067,2024
PA-4048871-SUN-I,0.0194,0.0152,SUN,Bradford,PA,18853,2024
PA-4048872-SUN-I,0.0064,0.00464,SUN,Montgomery,PA,18054,2024
PA-4048873-SUN-I,0.05,0.0456,SUN,Lancaster,PA,17516,2024
PA-4048875-SUN-I,0.0061,0.0048,SUN,York,PA,17404,2024
PA-4048876-SUN-I,0.00648,0.005,SUN,Allegheny,PA,15147,2024
PA-4048877-SUN-I,0.01296,0.01,SUN,Schuylkill,PA,17972,2024
PA-4048878-SUN-I,0.02187,0.0176,SUN,Westmoreland,PA,15642,2024
PA-4048879-SUN-I,0.012555,0.01,SUN,Allegheny,PA,15226,2024
PA-4048880-SUN-I,0.007505,0.0076,SUN,Northampton,PA,18018,2024
PA-4048881-SUN-I,0.01377,0.0114,SUN,Dauphin,PA,17103,2024
PA-4048882-SUN-I,0.007695,0.006,SUN,Lehigh,PA,18103,2024
PA-4048883-SUN-I,0.01134,0.01,SUN,Berks,PA,19607,2024
PA-4048884-SUN-I,0.00891,0.0076,SUN,Luzerne,PA,18201,2024
PA-4048885-SUN-I,0.02133,0.015,SUN,Lycoming,PA,17740,2024
PA-4048886-SUN-I,0.231,0.216,SUN,Cumberland,PA,17050,2024
PA-4048887-SUN-I,0.0041,0.0038,SUN,Philadelphia,PA,19146,2024
PA-4048888-SUN-I,0.0052,0.00377,SUN,York,PA,17404,2024
PA-4048889-SUN-I,0.005135,0.005,SUN,Adams,PA,17344,2024
PA-4048890-SUN-I,0.0126,0.012,SUN,Lackawanna,PA,18444,2024
PA-4048891-SUN-I,0.013365,0.01,SUN,York,PA,17404,2024
PA-4048892-SUN-I,0.016605,0.0126,SUN,Allegheny,PA,15071,2024
PA-4048893-SUN-I,0.0081,0.006,SUN,Allegheny,PA,15236,2024
PA-4048894-SUN-I,0.007695,0.006,SUN,Beaver,PA,15001,2024
PA-4048895-SUN-I,0.00648,0.005,SUN,Northampton,PA,18014,2024
PA-4048896-SUN-I,0.0276,0.0228,SUN,Union,PA,17889,2024
PA-4048897-SUN-I,0.01368,0.0152,SUN,Northumberland,PA,17860,2024
PA-4048898-SUN-I,0.0164,0.013,SUN,Schuylkill,PA,17961,2024
PA-4048899-SUN-I,0.01224,0.0076,SUN,Bucks,PA,18974,2024
PA-4048900-SUN-I,0.13248,0.1,SUN,Westmoreland,PA,15650,2024
PA-4048901-SUN-I,0.011745,0.01,SUN,Lawrence,PA,16157,2024
PA-4048902-SUN-I,0.00486,0.0038,SUN,York,PA,17408,2024
PA-4048903-SUN-I,0.01215,0.01,SUN,York,PA,17315,2024
PA-4048904-SUN-I,0.006075,0.00435,SUN,Lehigh,PA,18104,2024
PA-4048905-SUN-I,0.0081,0.006,SUN,Schuylkill,PA,17901,2024
PA-4048906-SUN-I,0.018225,0.0138,SUN,Union,PA,17844,2024
PA-4048907-SUN-I,0.00405,0.003,SUN,Cumberland,PA,17011,2024
PA-4048908-SUN-I,0.00567,0.00406,SUN,Schuylkill,PA,17954,2024
PA-4048909-SUN-I,0.013365,0.01,SUN,Schuylkill,PA,17961,2024
PA-4048910-SUN-I,0.00891,0.0076,SUN,Berks,PA,19608,2024
PA-4048911-SUN-I,0.018225,0.0138,SUN,Cumberland,PA,17015,2024
PA-4048912-SUN-I,0.006885,0.006,SUN,Allegheny,PA,15207,2024
PA-4048913-SUN-I,0.00486,0.0038,SUN,Allegheny,PA,15238,2024
PA-4048914-SUN-I,0.00972,0.0076,SUN,Lebanon,PA,17042,2024
PA-4048915-SUN-I,0.01782,0.0136,SUN,Northampton,PA,18040,2024
PA-4048916-SUN-I,0.01134,0.01,SUN,Schuylkill,PA,17963,2024
PA-4048917-SUN-I,0.00486,0.0038,SUN,Allegheny,PA,15237,2024
PA-4048918-SUN-I,0.00891,0.0076,SUN,Cumberland,PA,17257,2024
PA-4048919-SUN-I,0.010935,0.01,SUN,Beaver,PA,16115,2024
PA-4048920-SUN-I,0.0102,0.00696,SUN,Northampton,PA,18014,2024
PA-4048921-SUN-I,0.00891,0.0076,SUN,York,PA,17363,2024
PA-4048922-SUN-I,0.0081,0.006,SUN,Beaver,PA,15001,2024
PA-4048923-SUN-I,0.011745,0.01,SUN,Allegheny,PA,15122,2024
PA-4048924-SUN-I,0.02106,0.016,SUN,Lancaster,PA,17520,2024
PA-4048925-SUN-I,0.0041,0.0038,SUN,Philadelphia,PA,19139,2024
PA-4048926-SUN-I,0.0152,0.01,SUN,Lycoming,PA,17754,2024
PA-4048927-SUN-I,0.008505,0.0076,SUN,Northampton,PA,18017,2024
PA-4048928-SUN-I,0.00729,0.006,SUN,Allegheny,PA,15120,2024
PA-4048929-SUN-I,0.01066,0.01,SUN,Lancaster,PA,17551,2024
PA-4048930-SUN-I,0.00729,0.006,SUN,York,PA,17345,2024
PA-4048931-SUN-I,0.010125,0.0076,SUN,Allegheny,PA,15106,2024
PA-4048932-SUN-I,0.0068,0.005933,SUN,Allegheny,PA,15101,2024
PA-4048933-SUN-I,0.004455,0.0038,SUN,Allegheny,PA,15133,2024
PA-4048934-SUN-I,0.010125,0.0076,SUN,Lebanon,PA,17087,2024
PA-4048935-SUN-I,0.01134,0.01,SUN,Allegheny,PA,15239,2024
PA-4048936-SUN-I,0.011745,0.01,SUN,Beaver,PA,15010,2024
PA-4048937-SUN-I,0.00679,0.004886,SUN,Lehigh,PA,18052,2024
PA-4048938-SUN-I,0.00816,0.0076,SUN,Cumberland,PA,17011,2024
PA-4048939-SUN-I,0.0081,0.006,SUN,Lebanon,PA,17003,2024
PA-4048940-SUN-I,0.0081,0.006,SUN,Allegheny,PA,15146,2024
PA-4048941-SUN-I,0.013365,0.01,SUN,Beaver,PA,15010,2024
PA-4048942-SUN-I,0.0081,0.006,SUN,Allegheny,PA,15229,2024
PA-4048943-SUN-I,0.0162,0.012,SUN,Beaver,PA,15010,2024
PA-4048944-SUN-I,0.004455,0.0038,SUN,York,PA,17314,2024
PA-4048945-SUN-I,0.04416,0.0346,SUN,Montgomery,PA,18041,2024
PA-4048946-SUN-I,0.02268,0.0176,SUN,Butler,PA,16037,2024
PA-4048947-SUN-I,0.01215,0.01,SUN,Berks,PA,19609,2024
PA-4048948-SUN-I,0.00243,0.003,SUN,Lancaster,PA,17584,2024
PA-4048949-SUN-I,0.03198,0.0294,SUN,Lehigh,PA,18049,2024
PA-4048950-SUN-I,0.010935,0.01,SUN,Lancaster,PA,17582,2024
PA-4048951-SUN-I,0.00972,0.009423,SUN,Northumberland,PA,17860,2024
PA-4048952-SUN-I,0.00729,0.006,SUN,Berks,PA,19605,2024
PA-4048953-SUN-I,0.01134,0.01,SUN,Lycoming,PA,17702,2024
PA-4048954-SUN-I,0.006075,0.005,SUN,Lancaster,PA,17543,2024
PA-4048955-SUN-I,0.0092,0.006,SUN,Berks,PA,19508,2024
PA-4048956-SUN-I,0.00679,0.004886,SUN,Delaware,PA,19033,2024
PA-4048957-SUN-I,0.01863,0.015,SUN,Snyder,PA,17842,2024
PA-4048958-SUN-I,0.00972,0.0076,SUN,Lehigh,PA,18062,2024
PA-4048959-SUN-I,0.009315,0.0076,SUN,Beaver,PA,15026,2024
PA-4048960-SUN-I,0.009315,0.0076,SUN,Allegheny,PA,15146,2024
PA-4048961-SUN-I,0.018615,0.01479,SUN,York,PA,17331,2024
PA-4048962-SUN-I,0.01377,0.0114,SUN,York,PA,17407,2024
PA-4048963-SUN-I,0.00486,0.0038,SUN,Allegheny,PA,15133,2024
PA-4048964-SUN-I,0.011285,0.012,SUN,Montgomery,PA,19464,2024
PA-4048965-SUN-I,0.0081,0.006,SUN,Snyder,PA,17841,2024
PA-4048966-SUN-I,0.009315,0.0076,SUN,Allegheny,PA,15235,2024
PA-4048967-SUN-I,0.0108,0.009423,SUN,Bucks,PA,19067,2024
PA-4048968-SUN-I,0.00581,0.006,SUN,Montgomery,PA,19446,2024
PA-4048969-SUN-I,0.0162,0.012,SUN,Lehigh,PA,18104,2024
PA-4048970-SUN-I,0.00405,0.003,SUN,York,PA,17331,2024
PA-4048971-SUN-I,0.02268,0.0174,SUN,Northumberland,PA,17801,2024
PA-4048972-SUN-I,0.013365,0.01,SUN,Northampton,PA,18017,2024
PA-4048973-SUN-I,0.02025,0.0152,SUN,Cumberland,PA,17065,2024
PA-4048974-SUN-I,0.01275,0.0087,SUN,Delaware,PA,19082,2024
PA-4048975-SUN-I,0.013365,0.01,SUN,Cumberland,PA,17015,2024
PA-4048976-SUN-I,0.01079,0.01,SUN,Bucks,PA,19047,2024
PA-4048977-SUN-I,0.0119,0.01,SUN,Bucks,PA,19067,2024
PA-4034944-SUN-I,0.01938,0.0145,SUN,Washington,PA,15301,2024
PA-4048809-SUN-I,0.009315,0.0076,SUN,Beaver,PA,15001,2024
PA-4048810-SUN-I,0.00324,0.0038,SUN,Allegheny,PA,15236,2024
PA-4048811-SUN-I,0.0044,0.003575,SUN,Delaware,PA,19073,2024
PA-4048812-SUN-I,0.01215,0.01,SUN,Cumberland,PA,17025,2024
